id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_il_6m,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m
633595,811708,15000.0,15000.0,14475.0, 36 months,6.54,460.01,A,A4,"Amphastar Pharmaceuticals, Inc",10+ years,MORTGAGE,66000.0,Not Verified,Dec-2010,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=633595,"  Borrower added on 12/14/10 > To reduce credit card debt, lower interest rate charged; pay off debt soon<br/> Borrower added on 12/15/10 > work on Pharmaceuticals, stable income, no car loan or other debt. Purchase a house in Jun 2010.<br/>",debt_consolidation,lending loan,925xx,CA,11.98,0.0,Jul-1994,0.0,,,9.0,0.0,37226.0,69.3,31.0,f,0.0,0.0,16525.8,15947.37,15000.0,1525.8,0.0,0.0,0.0,Dec-2013,273.66,,Apr-2015,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
48594419,51843142,20000.0,20000.0,20000.0, 36 months,15.61,699.3,D,D1,Owner,< 1 year,RENT,60000.0,Not Verified,May-2015,Default,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=48594419,,debt_consolidation,Debt consolidation,906xx,CA,11.16,0.0,Mar-2003,0.0,,,4.0,0.0,6119.0,97.1,8.0,f,18665.39,18665.39,2080.56,2080.56,1334.61,745.95,0.0,0.0,0.0,Aug-2015,699.3,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,17395.0,,,,,,,,,,,,6300.0,,,
2092239,2424936,1400.0,1400.0,1400.0, 36 months,15.31,48.75,C,C2,Berman Printing,7 years,RENT,32000.0,Not Verified,Nov-2012,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=2092239,,debt_consolidation,My Lending Club Loan,452xx,OH,18.53,1.0,Jan-2001,0.0,5.0,,14.0,0.0,1339.0,74.4,21.0,f,0.0,0.0,1501.19,1501.19,1400.0,101.19,0.0,0.0,0.0,May-2013,1257.63,,May-2014,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,33312.0,,,,,,,,,,,,1800.0,,,
43336241,46322992,1800.0,1800.0,1800.0, 36 months,13.33,60.94,C,C3,truck driver,2 years,RENT,52000.0,Verified,Mar-2015,Default,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=43336241,,credit_card,Credit card refinancing,305xx,GA,23.42,0.0,May-2006,1.0,63.0,,10.0,0.0,18239.0,79.6,37.0,w,1590.68,1590.68,302.03,302.03,209.32,92.71,0.0,0.0,0.0,Aug-2015,60.94,Feb-2016,Jan-2016,0.0,63.0,1.0,INDIVIDUAL,,,,0.0,487.0,30549.0,,,,,,,,,,,,22900.0,,,
10644575,12516724,12675.0,12675.0,12675.0, 60 months,20.5,339.35,E,E1,CSR,2 years,OWN,40000.0,Verified,Jan-2014,Late (31-120 days),n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10644575,,other,Other,322xx,FL,7.84,0.0,Nov-2009,1.0,,,8.0,0.0,6198.0,44.3,13.0,f,9776.7,9776.7,6785.01,6785.01,2898.3,3886.71,0.0,0.0,0.0,Oct-2015,339.35,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,28975.0,,,,,,,,,,,,14000.0,,,
46693137,49840877,10000.0,10000.0,10000.0, 36 months,12.29,333.53,C,C1,COO,4 years,MORTGAGE,75000.0,Not Verified,Apr-2015,Late (31-120 days),n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=46693137,,debt_consolidation,Debt consolidation,928xx,CA,28.45,0.0,Aug-2002,0.0,,,8.0,0.0,35297.0,101.7,25.0,w,8820.52,8820.52,1653.99,1653.99,1179.48,474.51,0.0,0.0,0.0,Sep-2015,333.53,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,380357.0,,,,,,,,,,,,34700.0,,,
28573513,31096679,10000.0,10000.0,10000.0, 36 months,11.67,330.57,B,B4,Catering Sales Manager,< 1 year,MORTGAGE,60000.0,Source Verified,Oct-2014,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=28573513,,major_purchase,Major purchase,550xx,MN,21.94,0.0,Dec-1998,0.0,41.0,,16.0,0.0,6907.0,40.2,32.0,f,0.0,0.0,2644.56,2644.56,1931.34,713.22,0.0,0.0,0.0,Jun-2015,330.57,,Jan-2016,0.0,41.0,1.0,INDIVIDUAL,,,,0.0,0.0,202947.0,,,,,,,,,,,,17200.0,,,
1617695,1890134,8000.0,8000.0,7925.0, 36 months,15.31,278.54,C,C2,BRIDGESTONE TIRE PLANT,9 years,RENT,60000.0,Verified,Oct-2012,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1617695,,debt_consolidation,DEBT CONSOLIDATION LOAN,278xx,NC,24.78,1.0,Apr-2001,0.0,8.0,,20.0,0.0,16884.0,73.5,51.0,f,0.0,0.0,10026.7014795,9932.7,8000.0,2026.7,0.0,0.0,0.0,Oct-2015,280.04,,Jan-2016,0.0,31.0,1.0,INDIVIDUAL,,,,0.0,0.0,24669.0,,,,,,,,,,,,23000.0,,,
12528059,14540184,11400.0,11400.0,11400.0, 36 months,12.49,381.32,B,B4,School Principal,6 years,RENT,81600.0,Source Verified,Mar-2014,Default,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=12528059,  Borrower added on 03/14/14 > This loan is to refinance credit card bills.<br>,credit_card,Credit card refinancing,551xx,MN,19.62,0.0,Aug-1996,6.0,,79.0,10.0,1.0,6600.0,56.0,25.0,f,6542.81,6542.81,6482.44,6482.44,4857.19,1625.25,0.0,0.0,0.0,Aug-2015,381.32,Feb-2016,Jan-2016,0.0,76.0,1.0,INDIVIDUAL,,,,0.0,0.0,70662.0,,,,,,,,,,,,11800.0,,,
20692253,22964665,5000.0,5000.0,5000.0, 36 months,18.24,181.37,D,D5,lead teacher ,< 1 year,RENT,30000.0,Not Verified,Jul-2014,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=20692253,,debt_consolidation,Debt consolidation,336xx,MD,11.33,0.0,Aug-2009,1.0,,,7.0,0.0,9904.0,47.8,7.0,f,0.0,0.0,2041.17,2041.17,772.09,497.5,0.0,771.58,138.8844,Feb-2015,181.37,,Jul-2015,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,38032.0,,,,,,,,,,,,20700.0,,,
39379412,42183134,30000.0,30000.0,30000.0, 60 months,23.99,862.87,F,F2,Chief Compliance Officer,10+ years,RENT,150000.0,Source Verified,Jan-2015,Late (31-120 days),n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=39379412,,debt_consolidation,Debt consolidation,900xx,CA,6.92,0.0,Jan-1993,1.0,,,7.0,0.0,34353.0,75.2,16.0,f,27433.45,27433.45,7725.85,7725.85,2566.55,5159.3,0.0,0.0,0.0,Oct-2015,862.87,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,34353.0,,,,,,,,,,,,45700.0,,,
21040634,23323332,28000.0,28000.0,28000.0, 60 months,12.99,636.95,C,C1,Mechanic,1 year,MORTGAGE,110000.0,Source Verified,Jul-2014,Late (31-120 days),n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=21040634,,debt_consolidation,Debt consolidation,898xx,NV,18.97,0.0,Dec-1987,0.0,,,12.0,0.0,42716.0,64.1,21.0,w,22594.4,22594.4,9554.25,9554.25,5405.6,4148.65,0.0,0.0,0.0,Oct-2015,636.95,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,325.0,241066.0,,,,,,,,,,,,66600.0,,,
15400106,17472534,20400.0,20400.0,20400.0, 36 months,15.61,713.29,C,C5,LPN,9 years,RENT,60000.0,Verified,May-2014,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=15400106,,debt_consolidation,Debt consolidation,802xx,CO,30.08,0.0,Jul-2003,2.0,,,12.0,0.0,15384.0,57.0,26.0,w,0.0,0.0,22132.5418298,22132.54,20400.0,1732.54,0.0,0.0,0.0,Dec-2014,17852.8,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,59462.0,,,,,,,,,,,,26809.0,,,
7378617,9040605,10000.0,10000.0,10000.0, 36 months,10.99,327.34,B,B2,Atos,9 years,MORTGAGE,78000.0,Source Verified,Sep-2013,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=7378617,,credit_card,CCElimination,185xx,PA,12.52,0.0,Apr-1985,0.0,,101.0,15.0,1.0,22206.0,45.9,21.0,f,0.0,0.0,5231.44,5231.44,4055.32,1176.12,0.0,0.0,0.0,Feb-2015,327.34,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,151943.0,,,,,,,,,,,,48400.0,,,
37681700,40454715,7675.0,7675.0,7675.0, 36 months,14.31,263.48,C,C4,Branch Office Administrator,< 1 year,RENT,26880.0,Source Verified,Dec-2014,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=37681700,,debt_consolidation,Debt consolidation,983xx,WA,22.59,2.0,Jul-2007,1.0,9.0,,4.0,0.0,2101.0,28.4,15.0,f,0.0,0.0,778.24,778.24,522.04,256.2,0.0,0.0,0.0,Mar-2015,263.48,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,18739.0,,,,,,,,,,,,7400.0,,,
1592318,1862091,6000.0,6000.0,6000.0, 36 months,12.12,199.63,B,B3,echols glass,10+ years,MORTGAGE,85000.0,Verified,Oct-2012,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1592318,,debt_consolidation,debt consolidation,305xx,GA,32.54,0.0,Jul-2000,1.0,,,16.0,0.0,24623.0,64.3,25.0,f,0.0,0.0,1301.36,1301.36,708.87,288.63,0.0,303.86,2.97,Mar-2013,199.63,,Aug-2013,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,258286.0,,,,,,,,,,,,45200.0,,,
8566130,6030090,35000.0,35000.0,35000.0, 36 months,16.2,1233.96,C,C4,Senior Sales Consultant,1 year,MORTGAGE,115000.0,Verified,Nov-2013,Late (31-120 days),n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=8566130,,credit_card,Pay off Debt,282xx,NC,17.96,0.0,Jul-1998,1.0,45.0,,25.0,0.0,36009.0,46.5,41.0,f,14622.54,14622.54,28380.87,28380.87,20377.46,8003.41,0.0,0.0,0.0,Oct-2015,1233.96,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,359224.0,,,,,,,,,,,,77400.0,,,
11636790,13608968,7500.0,7500.0,7500.0, 36 months,16.59,265.87,D,D1,School Counselor,8 years,RENT,85000.0,Verified,Mar-2014,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11636790,  Borrower added on 03/05/14 > Debt consolidation<br>,debt_consolidation,Debt consolidation,105xx,NY,18.88,2.0,Aug-1997,2.0,1.0,,18.0,0.0,41009.0,63.3,36.0,f,0.0,0.0,8177.62681003,8177.63,7500.0,677.63,0.0,0.0,0.0,Oct-2014,6582.41,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,1.0,0.0,438032.0,,,,,,,,,,,,64800.0,,,
39661367,42485152,11000.0,11000.0,11000.0, 36 months,12.99,370.59,C,C2,Counselor / Registrar,3 years,RENT,40000.0,Not Verified,Jan-2015,Default,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=39661367,,debt_consolidation,Debt consolidation,917xx,CA,18.99,1.0,Apr-2004,1.0,11.0,,15.0,0.0,7600.0,89.4,21.0,f,9181.18,9181.18,2578.25,2578.25,1818.82,759.43,0.0,0.0,0.0,Sep-2015,370.59,Feb-2016,Jan-2016,0.0,60.0,1.0,INDIVIDUAL,,,,0.0,1650.0,69594.0,,,,,,,,,,,,8500.0,,,
46125633,49233406,12000.0,12000.0,12000.0, 60 months,10.99,260.85,B,B4,mgr,10+ years,MORTGAGE,75000.0,Source Verified,Apr-2015,Default,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=46125633,,medical,Medical expenses,644xx,MO,22.83,0.0,Dec-1990,0.0,28.0,,10.0,0.0,18757.0,45.4,24.0,w,11387.85,11387.85,1036.07,1036.07,612.15,423.92,0.0,0.0,0.0,Aug-2015,260.85,Feb-2016,Sep-2015,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,157030.0,,,,,,,,,,,,41300.0,,,
20127171,22389908,15000.0,15000.0,14900.0, 36 months,12.49,501.74,B,B5,division manger,6 years,MORTGAGE,37000.0,Source Verified,Jul-2014,Default,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=20127171,,debt_consolidation,Debt consolidation,281xx,NC,11.84,0.0,Oct-2000,2.0,54.0,,9.0,0.0,7249.0,54.9,16.0,f,10215.43,10147.32,6522.62,6479.14,4784.57,1738.05,0.0,0.0,0.0,Aug-2015,501.74,Feb-2016,Jan-2016,0.0,54.0,1.0,INDIVIDUAL,,,,0.0,0.0,124771.0,,,,,,,,,,,,13200.0,,,
7627859,9309859,2000.0,2000.0,2000.0, 36 months,18.55,72.86,D,D2,WELDER,< 1 year,RENT,35000.0,Not Verified,Oct-2013,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=7627859,,other,FRESH,981xx,WA,10.35,1.0,Aug-2003,1.0,18.0,,4.0,0.0,879.0,3.9,7.0,f,0.0,0.0,948.81,948.81,449.78,278.7,0.0,220.33,2.2033,Aug-2014,72.86,,Jan-2015,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,1588.0,,,,,,,,,,,,22800.0,,,
48354752,51603489,5000.0,5000.0,5000.0, 36 months,14.65,172.48,C,C5,Discovery,10+ years,MORTGAGE,36000.0,Verified,May-2015,Default,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=48354752,,debt_consolidation,Debt consolidation,986xx,WA,17.47,0.0,Jan-1980,1.0,56.0,,11.0,0.0,8798.0,38.0,23.0,f,4661.59,4661.59,513.37,513.37,338.41,174.96,0.0,0.0,0.0,Aug-2015,172.48,Feb-2016,Jan-2016,0.0,71.0,1.0,INDIVIDUAL,,,,0.0,0.0,132220.0,,,,,,,,,,,,25300.0,,,
11437302,13369494,30375.0,30375.0,30375.0, 36 months,18.25,1101.95,D,D3,Auditor,1 year,MORTGAGE,80000.0,Source Verified,Feb-2014,Late (31-120 days),n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11437302,,debt_consolidation,Debt consolidation,146xx,NY,21.24,1.0,Feb-2003,2.0,15.0,,21.0,0.0,23686.0,75.7,63.0,w,14680.0,14680.0,23140.95,23140.95,15695.0,7445.95,0.0,0.0,0.0,Nov-2015,1101.95,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,211419.0,,,,,,,,,,,,31300.0,,,
1407729,1656971,33950.0,33950.0,33925.0, 36 months,11.14,1113.74,B,B2,Texas Roadhouse,2 years,MORTGAGE,85000.0,Verified,Jul-2012,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1407729,"  Borrower added on 07/08/12 > Home Improvements<br><br>  Borrower added on 07/08/12 > We are adding flooring, kitchen remodel, bath remodel, and paint inside and out. We sold our old game quickly and need to finish our new home as soon as possible.<br>",home_improvement,Home improvement,775xx,TX,16.01,0.0,May-1994,3.0,,,11.0,0.0,29033.0,40.6,37.0,f,0.0,0.0,37662.94,37635.2,33950.0,3712.94,0.0,0.0,0.0,Sep-2013,23185.39,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
22141368,24464320,16300.0,16300.0,16300.0, 60 months,25.89,486.97,G,G3,Certification Specialist,10+ years,RENT,48000.0,Source Verified,Jul-2014,Default,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=22141368,,other,Other,020xx,MA,33.18,7.0,Dec-1997,3.0,11.0,,10.0,0.0,4305.0,49.5,39.0,w,14294.42,14294.42,6330.61,6330.61,2005.58,4325.03,0.0,0.0,0.0,Aug-2015,486.97,Feb-2016,Jan-2016,0.0,18.0,1.0,INDIVIDUAL,,,,0.0,0.0,23667.0,,,,,,,,,,,,8700.0,,,
12927376,10322631,7800.0,7800.0,7800.0, 36 months,13.65,265.27,C,C1,ETS-Job Coach,3 years,RENT,25000.0,Verified,Apr-2014,Late (31-120 days),n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=12927376,,debt_consolidation,Debt consolidation,928xx,CA,23.62,0.0,Mar-2011,0.0,,,11.0,0.0,310.0,2.3,14.0,w,4295.47,4295.47,4774.86,4774.86,3504.53,1270.33,0.0,0.0,0.0,Oct-2015,265.27,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,17381.0,,,,,,,,,,,,13500.0,,,
1567772,1835126,16750.0,16750.0,16750.0, 36 months,16.29,591.29,C,C4,Crews Lake Middle  School,5 years,RENT,42000.0,Verified,Oct-2012,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1567772,,debt_consolidation,Consolidation loan,346xx,FL,31.51,0.0,Jun-1990,1.0,65.0,,17.0,0.0,20234.0,69.8,48.0,f,0.0,0.0,16173.02,16173.02,11169.61,4201.94,0.0,801.47,144.2646,Dec-2014,591.29,,May-2015,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,56294.0,,,,,,,,,,,,29000.0,,,
16211095,18313592,3600.0,3600.0,3600.0, 36 months,14.49,123.9,C,C4,Financial Proofreader,4 years,RENT,53000.0,Not Verified,May-2014,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=16211095,,medical,Medical expenses,100xx,NY,21.76,0.0,Jul-1998,0.0,,,8.0,0.0,20987.0,69.7,20.0,w,0.0,0.0,2146.7,2146.7,244.22,137.48,15.0,1750.0,309.5,Sep-2014,25.0,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,29186.0,,,,,,,,,,,,30100.0,,,
26220635,28693280,33575.0,33575.0,33575.0, 60 months,17.57,844.75,D,D4,Law Office Manager,10+ years,RENT,73000.0,Verified,Sep-2014,Default,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=26220635,,debt_consolidation,Debt consolidation,282xx,NC,22.81,1.0,Mar-1993,0.0,19.0,,15.0,0.0,33614.0,60.4,36.0,w,29393.02,29393.02,9292.25,9292.25,4181.98,5110.27,0.0,0.0,0.0,Aug-2015,844.75,Feb-2016,Jan-2016,0.0,19.0,1.0,INDIVIDUAL,,,,0.0,0.0,40990.0,,,,,,,,,,,,54400.0,,,
5934949,7407088,9600.0,9600.0,9600.0, 36 months,17.56,344.95,D,D1,JPMorgan Chase,3 years,OWN,140000.0,Not Verified,Jul-2013,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=5934949,,home_improvement,Improvement,076xx,NJ,9.19,0.0,May-1995,3.0,29.0,97.0,5.0,1.0,3882.0,37.3,20.0,w,0.0,0.0,12277.71,12277.71,9600.0,2677.71,0.0,0.0,0.0,Nov-2015,2964.06,,Jan-2016,0.0,33.0,1.0,INDIVIDUAL,,,,0.0,0.0,16835.0,,,,,,,,,,,,10400.0,,,
10568658,12450576,16000.0,16000.0,15950.0, 36 months,10.99,523.75,B,B2,IT Technical Support Supervisor,3 years,RENT,75000.0,Verified,Jan-2014,Default,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10568658,  Borrower added on 01/17/14 > Pay off higher interest credit cards. Reduce overall repayment time. Improve credit score.<br>,credit_card,Credit card refinancing,752xx,TX,20.82,3.0,Apr-1986,0.0,10.0,,11.0,0.0,9349.0,73.6,24.0,f,8213.16,8187.49,9950.48,9919.39,7786.84,2163.64,0.0,0.0,0.0,Sep-2015,523.75,Feb-2016,Jan-2016,0.0,10.0,1.0,INDIVIDUAL,,,,0.0,0.0,136149.0,,,,,,,,,,,,12700.0,,,
31286393,33859566,5600.0,5600.0,5600.0, 36 months,15.61,195.81,D,D1,Co-Manager,1 year,RENT,32000.0,Verified,Oct-2014,Default,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=31286393,,car,Car financing,495xx,MI,20.07,0.0,Jan-2005,1.0,58.0,18.0,24.0,4.0,5243.0,48.5,34.0,f,4295.83,4295.83,1953.24,1953.24,1304.17,649.07,0.0,0.0,0.0,Aug-2015,195.81,Feb-2016,Jan-2016,0.0,58.0,1.0,INDIVIDUAL,,,,0.0,0.0,70151.0,,,,,,,,,,,,10800.0,,,
40371144,43235895,16000.0,16000.0,16000.0, 36 months,14.31,549.26,C,C4,case manager,4 years,MORTGAGE,33700.0,Verified,Feb-2015,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=40371144,,debt_consolidation,Debt consolidation,241xx,VA,11.93,0.0,Nov-2001,0.0,70.0,58.0,11.0,2.0,5715.0,72.3,21.0,f,0.0,0.0,3307.84,3307.84,2215.91,1091.93,0.0,0.0,0.0,Sep-2015,25.0,,Jan-2016,0.0,70.0,1.0,INDIVIDUAL,,,,0.0,0.0,160920.0,,,,,,,,,,,,7900.0,,,
54314778,57895536,16000.0,16000.0,16000.0, 36 months,12.29,533.65,C,C1,Senior Manager,2 years,MORTGAGE,224000.0,Source Verified,Jul-2015,Late (31-120 days),n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=54314778,,debt_consolidation,Debt consolidation,241xx,VA,15.38,1.0,Dec-1993,1.0,12.0,,19.0,0.0,12770.0,76.9,48.0,w,14497.99,14497.99,2123.68,2123.68,1502.01,621.67,0.0,0.0,0.0,Nov-2015,533.65,Feb-2016,Jan-2016,0.0,50.0,1.0,INDIVIDUAL,,,,0.0,0.0,430245.0,,,,,,,,,,,,16600.0,,,
40969666,43845406,9000.0,9000.0,9000.0, 36 months,13.33,304.68,C,C3,Contract Security,1 year,RENT,35000.0,Source Verified,Feb-2015,Late (31-120 days),n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=40969666,,other,Other,912xx,CA,35.67,0.0,Mar-2007,0.0,,,12.0,0.0,12145.0,89.3,24.0,w,7073.64,7073.64,2735.46,2735.46,1926.36,809.1,0.0,0.0,0.0,Nov-2015,304.68,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,14386.0,,,,,,,,,,,,13600.0,,,
10675427,12567544,10300.0,10300.0,10300.0, 36 months,14.98,356.96,C,C3,Caregiver,< 1 year,RENT,36000.0,Verified,Feb-2014,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10675427,,debt_consolidation,Debt consolidation,955xx,CA,26.43,0.0,May-2004,0.0,,,14.0,0.0,19089.0,79.2,20.0,f,0.0,0.0,12169.2,12169.2,10300.0,1869.2,0.0,0.0,0.0,Aug-2015,6100.88,,Aug-2015,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,26569.0,,,,,,,,,,,,24100.0,,,
46917811,50106587,19000.0,19000.0,19000.0, 60 months,11.53,418.15,B,B5,Fire Marshall,8 years,RENT,44000.0,Source Verified,May-2015,Late (31-120 days),n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=46917811,,debt_consolidation,Debt consolidation,380xx,TN,33.29,1.0,Feb-1991,0.0,20.0,,9.0,0.0,14743.0,26.7,15.0,w,17799.19,17799.19,2078.58,2078.58,1200.81,877.77,0.0,0.0,0.0,Oct-2015,418.15,Feb-2016,Jan-2016,1.0,,1.0,INDIVIDUAL,,,,0.0,349.0,55299.0,,,,,,,,,,,,55200.0,,,
12776703,14798831,15000.0,15000.0,15000.0, 36 months,10.99,491.01,B,B2,Human Resources,10+ years,MORTGAGE,48000.0,Source Verified,Apr-2014,Default,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=12776703,,debt_consolidation,Debt consolidation,631xx,MO,21.95,1.0,Mar-1982,2.0,6.0,,19.0,0.0,14714.0,33.1,49.0,f,8936.08,8936.08,7856.16,7856.16,6063.92,1792.24,0.0,0.0,0.0,Aug-2015,491.01,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,203540.0,,,,,,,,,,,,44500.0,,,
31306746,33879936,24000.0,24000.0,24000.0, 60 months,22.15,664.91,E,E5,sales agent,8 years,RENT,120056.0,Verified,Oct-2014,Late (31-120 days),n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=31306746,,debt_consolidation,Debt consolidation,301xx,GA,5.68,0.0,May-2001,0.0,,,8.0,0.0,29032.0,34.9,11.0,w,20773.02,20773.02,9282.92,9282.92,3226.98,6022.69,33.25,0.0,0.0,Jan-2016,698.16,Feb-2016,Dec-2015,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,29032.0,,,,,,,,,,,,83300.0,,,
27531535,30034669,35000.0,35000.0,35000.0, 60 months,18.99,907.73,E,E1,"Director, Public Relations",10+ years,OWN,157000.0,Verified,Sep-2014,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=27531535,,other,Other,452xx,OH,8.59,0.0,Nov-1994,0.0,25.0,,12.0,0.0,30449.0,79.7,40.0,w,0.0,0.0,37974.98,37974.98,35000.0,2974.98,0.0,0.0,0.0,Feb-2015,34344.06,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,272414.0,,,,,,,,,,,,38200.0,,,
8954596,10746747,20000.0,20000.0,19950.0, 36 months,12.99,673.79,B,B4,Facility Supervisor,10+ years,MORTGAGE,75000.0,Verified,Nov-2013,Late (31-120 days),n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=8954596,,debt_consolidation,Pay off Credit Card,183xx,PA,9.4,1.0,Dec-1993,0.0,11.0,,9.0,0.0,23193.0,58.3,28.0,f,8710.64,8688.86,14821.28,14784.23,11289.36,3531.92,0.0,0.0,0.0,Sep-2015,673.79,Feb-2016,Jan-2016,0.0,11.0,1.0,INDIVIDUAL,,,,0.0,0.0,253528.0,,,,,,,,,,,,39800.0,,,
18575721,20738373,16000.0,16000.0,16000.0, 36 months,13.98,546.69,C,C3,Network Analyst,10+ years,MORTGAGE,82019.0,Verified,Jul-2014,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=18575721,,debt_consolidation,Debt consolidation,211xx,MD,27.57,1.0,Mar-1993,2.0,3.0,,17.0,0.0,12316.0,33.1,31.0,w,0.0,0.0,6560.28,6560.28,4611.55,1948.73,0.0,0.0,0.0,Jul-2015,546.69,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,293783.0,,,,,,,,,,,,37200.0,,,
